id_operator,id_document,designation,item_code,ia_product,id_etablishment,conditioning_unit,quantity,unit_price_without_tax,item_discount
95,98208,"Sorbet myrtille 2,5Lx8 GDA",14843,sorbet myrtille artisan,478,BAC,2.0,16.962,0.0
95,98208,"Sorbet orange sanguine 2,5Lx8 GDA",14846,sorbet orange,478,BAC,2.0,16.965,0.0
95,98208,"Sorbet pamplemousse rose 2,5Lx8 GDA",14852,jus pamplemousse 1,478,BAC,2.0,16.965,0.0
95,98208,"Glace yt lait montagne 2,5Lx8 GDA",46992,glace yaourt,478,BAC,3.0,16.962,0.0
95,98208,"Sorbet genepi 2,5Lx8 GDA",46994,liqueur genepi,478,BAC,2.0,16.965,0.0
95,98208,"Glace marron morceaux 2,5Lx8 GDA",82233,glace marron artisan,478,BAC,3.0,16.959,0.0
95,98208,Cone Daim (100MLx20),277431,glace cone chocolat,478,PU,40.0,1.125,0.0
95,98208,Baton van caram amande (90MLx20) Milka,279105,surimi batonnet,478,PU,40.0,0.873,0.0
95,98208,Batonnet multifru twist (90MLx20) Oasis,293773,glace batonnet tropical,478,PU,60.0,0.65,0.0
95,98208,Cone Milka (100MLx20),293936,glace cone chocolat,478,PU,40.0,1.2,0.0
95,98210,"Glace cafe 2,5Lx8 GDA",13794,glace cafe artisan,478,BAC,1.0,16.962,0.0
95,98210,"Glace caramel beurre et sel 2,5Lx8 GDA",13805,glace caramel beurre sale artisan,478,BAC,2.0,16.962,0.0
95,98210,"Glace chocolat 2,5Lx8 GDA",13808,glace chocolat noir artisan,478,BAC,2.0,16.962,0.0
95,98210,"Glace menthe chocolat 2,5Lx8 GDA",14027,glace menthe chocolat artisan,478,BAC,2.0,16.965,0.0
95,98210,"Glace noix de coco 2,5Lx8 GDA",14045,glace noix de coco artisan,478,BAC,1.0,16.965,0.0
95,98210,"Glace pistache 2,5Lx8 GDA",14075,glace pistache artisan,478,BAC,3.0,16.962,0.0
95,98210,"Glace vanille 2,5Lx8 GDA",14097,glace vanille artisan,478,BAC,5.0,16.962,0.0
95,98210,"Sorbet citron jaune 2,5Lx8 GDA",14725,sorbet citron,478,BAC,2.0,16.962,0.0
95,98210,"Sorbet fraise 2,5Lx8 GDA",14763,sorbet fraise artisan,478,BAC,2.0,16.962,0.0
95,98210,"Sorbet framboise 2,5Lx8 GDA",14774,sorbet framboise artisan,478,BAC,1.0,16.962,0.0
95,98210,"Sorbet myrtille 2,5Lx8 GDA",14843,sorbet myrtille artisan,478,BAC,2.0,16.962,0.0
95,98210,"Glace yt lait montagne 2,5Lx8 GDA",46992,glace yaourt,478,BAC,2.0,16.962,0.0
95,98210,"Glace marron morceaux 2,5Lx8 GDA",82233,glace marron artisan,478,BAC,2.0,16.959,0.0
95,98210,Baton van caram amande (90MLx20) Milka,279105,surimi batonnet,478,PU,40.0,0.873,0.0
95,98210,"Glace noisette eclat caramel 2,5Lx8 GDA",279750,glace noisette,478,BAC,2.0,16.962,0.0
95,98210,"Pain hot dog brioche 20,5 cm (80Gx6x8)",284157,pain hot dog,478,PU,96.0,0.65,0.0
95,98211,Moutarde flc top down 265Gx9 Amora,88947,moutarde ancienne seau,478,FLC,5.0,2.2,0.0
95,98211,Huile Elite bid 10L Amphora,98163,huile risso elite,478,BID,10.0,23.0,0.0
95,98211,Choc nr 50% cacao drops sac 5KGx4 CB,137373,chocolat noir palet 50,478,SAC,2.0,78.64,0.0
95,98211,Mayonnaise flc souple 875MLx6 Heinz,169342,mayonnaise en squeez,478,FLC,3.0,10.93,0.0
95,98212,Salade facon libanaise 1KGx2 /2KG B&E,265014,couvercle saladier,478,KG,1.0,8.3,0.0
95,98212,"Glace caramel beurre et sel 2,5Lx8 GDA",13805,glace caramel beurre sale artisan,478,BAC,2.0,16.962,0.0
95,98212,"Glace chocolat 2,5Lx8 GDA",13808,glace chocolat noir artisan,478,BAC,1.0,16.962,0.0
95,98212,"Glace menthe chocolat 2,5Lx8 GDA",14027,glace menthe chocolat artisan,478,BAC,2.0,16.965,0.0
95,98212,"Glace vanille 2,5Lx8 GDA",14097,glace vanille artisan,478,BAC,3.0,16.962,0.0
95,98212,"Sorbet citron jaune 2,5Lx8 GDA",14725,sorbet citron,478,BAC,1.0,16.962,0.0
95,98212,"Sorbet fraise 2,5Lx8 GDA",14763,sorbet fraise artisan,478,BAC,1.0,16.962,0.0
95,98212,"Sorbet myrtille 2,5Lx8 GDA",14843,sorbet myrtille artisan,478,BAC,1.0,16.962,0.0
95,98212,"Sorbet pamplemousse rose 2,5Lx8 GDA",14852,jus pamplemousse 1,478,BAC,2.0,16.965,0.0
95,98212,"Glace noisette eclat caramel 2,5Lx8 GDA",279750,glace noisette,478,BAC,1.0,16.962,0.0
95,98213,EP ONGES GRAT T ANT ES VERT double face,6315200,boule spirale 40,478,,2.0,6.98,0.0
95,98213,ACT IVERRE (Liq. Lave Verres Machine) - Flacon doseur,771107,andros abricot verre,478,,6.0,4.89,0.0
95,98213,MANULAV 20 Liquide Vaisselle Manuelle 5 Ltr*,771115,liquide vaisselle manuelle 5lt,478,,1.0,8.9,0.0
95,98213,SERV. ROUGE 30x40 2P x2400,121560,serviette ouate 2 pli rouge,478,,1.0,76.89,0.0
95,98213,BOBINES KEO DC (3237S) 450F 19x21cm x6,288360,essuie main bobine 450f 2p,478,,3.0,12.26,0.0
95,98213,P AP . HYG. P AQUET (382L) 250F 2P x36 P AQUET S*,000932,paquet sachet baguette,478,,3.0,28.56,0.0
95,98213,SAVON MOUSSE DEB ANT IBAC BACT ERICIDE -,771290,savon mousse,478,,1.0,69.89,0.0
95,98213,VINAIGRE BLANC 7° 1L,3898,vinaigre alcool blanc,478,,10.0,0.98,0.0
95,98214,SUP RAFRI L Nettoyant Four Friteuse Liquide 5L*,771134,,478,,1.0,18.76,0.0
95,98213,KEO GEL WC ECOLABEL 750 ml,771587,gel wc,478,,2.0,2.1,0.0
95,98214,DESINSECT ISEUR DEST RUCT EUR GLUEP AD+ 1,120132,arome fleur,478,,1.0,95.6,0.0
95,98213,P OCHET T ES KRAFT BRUN SERV OUAT E,138650,sac brioche,478,,4.0,69.9,0.0
95,98214,FEUILLE a GLUE pour GLUEP AD (MGST R1) x6,3440,feuille plaque beurre,478,,1.0,32.1,0.0
95,98214,BOBINES KEO DC (3237S) 450F 19x21cm x6,288360,essuie main bobine 450f 2p,478,,2.0,12.26,0.0
95,98214,SERV. ROUGE 30x40 2P x2400,121560,serviette ouate 2 pli rouge,478,,1.0,76.89,0.0
95,98214,P OCHET T ES KRAFT BRUN SERV OUAT E,138650,sac brioche,478,,2.0,69.9,0.0
95,98214,EP ONGES GRAT T ANT ES VERT double face,6315200,boule spirale 40,478,,2.0,6.98,0.0
95,98215,LAVET T ES ANT IBACT ERIENNES BLEUES (35x50),771071,lavette bleu micro fibre,478,,1.0,6.86,0.0
95,98216,KEO LIQUIDE RINCAGE LAVE VAISSELLE 5L*,771519,vaisselle machine rincage,478,,1.0,11.61,0.0
95,98215,LAVET T ES ANT IBACT ERIENNES JAUNES (35x50),771074,lavette bleu micro fibre,478,,1.0,6.86,0.0
95,98216,SAVON MOUSSE DEB ANT IBAC BACT ERICIDE -,771290,savon mousse,478,,1.0,69.89,0.0
95,98215,LAVET T ES ANT IBACT ERIENNES ROSES (35x50),771072,lavette bleu micro fibre,478,,1.0,6.86,0.0
95,98215,LAVET T ES ANT IBACT ERIENNES VERT ES (35/50),771073,lavette bleu micro fibre,478,,1.0,6.86,0.0
95,98216,BOBINES KEO DC (3237S) 450F 19x21cm x6,288360,essuie main bobine 450f 2p,478,,1.0,12.26,0.0
95,98215,P AP . HYG. P AQUET (382L) 250F 2P x36 P AQUET S*,000932,paquet sachet baguette,478,,1.0,28.56,0.0
95,98216,P AP . HYG. P AQUET (382L) 250F 2P x36 P AQUET S*,000932,paquet sachet baguette,478,,2.0,28.56,0.0
95,98215,BOBINES KEO DC (3237S) 450F 19x21cm x6,288360,essuie main bobine 450f 2p,478,,4.0,12.26,0.0
95,98216,SERV. ROUGE 30x40 2P x2400,121560,serviette ouate 2 pli rouge,478,,2.0,76.89,0.0
95,98215,VINAIGRE BLANC 7° 1L,3898,vinaigre alcool blanc,478,,10.0,0.98,0.0
95,98216,SACS P OUB. BD 100L NOIR 52µ x200*,000568,sac poubelle 100,478,,1.0,31.11,0.0
95,98215,RESOLUT IONS EXT REME LAVAGE VAISSELLE EAU,774466,vaisselle machine liquide,478,,1.0,48.9,0.0
95,98216,SACS P OUB. BD 50 L RENF. NOIR 32µ x500*,772258,sac croissant N101,478,,1.0,43.51,0.0
95,98215,P OCHET T ES KRAFT BRUN SERV OUAT E,138650,sac brioche,478,,4.0,69.9,0.0
95,98216,EP ONGES GRAT T ANT ES VERT double face,6315200,boule spirale 40,478,,1.0,6.98,0.0
95,98215,SACS P OUB. BD 100L NOIR 52µ x200*,000568,sac poubelle 100,478,,1.0,31.11,0.0
95,98215,SERV. ROUGE 30x40 2P x2400,121560,serviette ouate 2 pli rouge,478,,2.0,76.89,0.0
95,98216,MANULAV 20 Liquide Vaisselle Manuelle 5 Ltr*,771115,liquide vaisselle manuelle 5lt,478,,1.0,8.9,0.0
95,98215,T ORCHONS BAR LUXE 45x65cm x12,6251,torchon,478,,2.0,28.9,0.0
95,98216,ACT IDET ART RE L (Liquide Detartrant Machine) 5,771119,crouton cube ail,478,,1.0,13.67,0.0
95,98215,EP ONGES GRAT T ANT ES VERT double face,6315200,boule spirale 40,478,,1.0,6.98,0.0
95,98217,BACT ALIM + Degraissant Desinfectant alimentaire 5L*,771150,bactericide alimentaire chlore,478,,1.0,15.9,0.0
95,98217,VINAIGRE BLANC 7° 1L,3898,vinaigre alcool blanc,478,,10.0,0.98,0.0
95,98217,BOBINES KEO DC (3237S) 450F 19x21cm x6,288360,essuie main bobine 450f 2p,478,,3.0,12.26,0.0
95,98217,FRANGE Espagnole Coton 250gr (803),3091,frange coton,478,,2.0,5.52,0.0
95,98217,MANCHE ALU MERY Embout Hexagonal 1.40M,3050,manche alu,478,,2.0,7.48,0.0
95,98217,QUAT T RO P AE VAP O - Detartrant desinfectant,771377,verre,478,,1.0,34.3,0.0
95,98217,RECHARGES 150ml HERMANO x12,5056,raclette 50,478,,1.0,78.67,0.0
95,98217,T ORCHON CRIST AL SELECT MICROFIBRE ULT RA-,771719,torchon,478,,4.0,4.9,0.0
95,98217,T ORCHONS BAR LUXE 45x65cm x12,6251,torchon,478,,3.0,28.9,0.0
95,98217,EP ONGES GRAT T ANT ES VERT double face,6315200,boule spirale 40,478,,2.0,6.98,0.0
95,98217,T EST EUR D'HUILE pack 24 T EST S,013250,bigi est blanc,478,,1.0,99.5,0.0
95,98218,FRITE ALLUM. 6/6 BI-TEMP. SYC ST2.5KG X4,32867,frite 6/6,478,KG,20.0,1.59,0.0
95,98218,CHAMPIGNON EMINCE BKE ST2.5KG X4,39619,champignon paris eminces,478,KG,2.5,1.85,0.0
95,98218,NUGGET PLEIN FLT PLT FRIT 15/35G CDG 5KG,71812,nugget plein filet,478,KG,5.0,9.95,0.0
95,98218,GAUFRE BRUXELLES 80G ST6PC X4,76019,gaufre bruxelle,478,PC,24.0,0.5,0.0
95,98218,SUCRE POUDRE 1KG,18462,sucre poudre,478,KG,20.0,1.42,0.0
95,98218,FARINE DE BLE NOIR IGP 1 KG CT10PQ,14946,farine sarrasin,478,PQ,10.0,3.29,0.0
95,98219,GAUFRE BRUXELLES 80G ST6PC X4,76019,gaufre bruxelle,478,PC,24.0,0.5,0.0
95,98218,AROME NATUREL VANILLE BO1L X6,18379,arome vanille naturel,478,PC,2.0,26.0,0.0
95,98219,CROQ.MONS. CUIT DAV 180G X8,42325,croque monsieur,478,CT,6.0,12.11,0.0
95,98219,LARDON FUME ALLUMETTE 5/5 BQ1KG X6,48217,lardon fume allumette,478,KG,4.0,7.23,0.0
95,98218,DOSETTE MAYONNAISE S&S 10G X500,19487,mayonnaise en dosette,478,CT,1.0,22.5,0.0
95,98218,DOSETTE MOUTARDE S&S 4G X1000,19488,moutarde dosette,478,CT,1.0,28.0,0.0
95,98219,CHAMPIGNON HOTEL BT4/4 X6,14403,champignon blanc,478,BT,12.0,2.91,0.0
95,98218,CROQ.MONS. CUIT DAV 180G X8,42325,croque monsieur,478,CT,4.0,12.11,0.0
95,98219,FARINE DE BLE NOIR IGP 1 KG CT10PQ,14946,farine sarrasin,478,PQ,20.0,3.29,0.0
95,98219,PAIN HOT DOG NATURE 80G BIO SYC ST7PC X4,19582,pain hot dog,478,PC,7.0,0.93,0.0
95,98219,EMINCE CUIS. POULET ROTI VF ST750G X6,42547,emince poulet cuisse,478,KG,4.5,11.97,0.0
95,98220,FRITE ALLUM. 6/6 BI-TEMP. SYC ST2.5KG X4,32867,frite 6/6,478,KG,40.0,1.59,0.0
95,98221,FRITE ALLUM. 6/6 BI-TEMP. SYC ST2.5KG X4,32867,frite 6/6,478,KG,30.0,1.59,0.0
95,98220,GAUFRE BRUXELLES 80G ST6PC X4,76019,gaufre bruxelle,478,PC,72.0,0.5,0.0
95,98221,NUGGET PLEIN FLT PLT FRIT 15/35G CDG 5KG,71812,nugget plein filet,478,KG,5.0,9.95,0.0
95,98220,CROQ.MONS. CUIT DAV 180G X8,42325,croque monsieur,478,CT,9.0,11.75,0.0
95,98221,GAUFRE BRUXELLES 80G ST6PC X4,76019,gaufre bruxelle,478,PC,96.0,0.5,0.0
95,98220,LARDON FUME ALLUMETTE 5/5 BQ1KG X6,48217,lardon fume allumette,478,KG,6.0,7.23,0.0
95,98221,CROQ.MONS. CUIT DAV 180G X8,42325,croque monsieur,478,CT,3.0,11.75,0.0
95,98220,CHAMPIGNON HOTEL BT4/4 X6,14403,champignon blanc,478,BT,12.0,2.83,0.0
95,98221,LARDON FUME ALLUMETTE 5/5 BQ1KG X6,48217,lardon fume allumette,478,KG,2.0,7.23,0.0
95,98220,FARINE DE BLE NOIR IGP 1 KG CT10PQ,14946,farine sarrasin,478,PQ,30.0,3.29,0.0
95,98221,CHAMPIGNON HOTEL BT4/4 X6,14403,champignon blanc,478,BT,6.0,2.83,0.0
95,98220,EMINCE CUIS. POULET ROTI VF ST750G X6,42547,emince poulet cuisse,478,KG,2.25,11.42,0.0
95,98221,EMINCE CUIS. POULET ROTI VF ST750G X6,42547,emince poulet cuisse,478,KG,2.25,11.42,0.0
95,98220,Participation aux frais energetiques,,frais admin,478,,1.0,2.5,0.0
95,98223,CROQ.MONS. CUIT DAV 180G X8,42325,croque monsieur,478,CT,1.0,11.76,0.0
95,98224,FRITE ALLUM. 6/6 BI-TEMP. SYC ST2.5KG X4,32867,frite 6/6,478,KG,80.0,1.59,0.0
95,98224,NUGGET PLEIN FLT PLT FRIT 15/35G CDG 5KG,71812,nugget plein filet,478,KG,15.0,9.95,0.0
95,98224,GAUFRE BRUXELLES 80G ST6PC X4,76019,gaufre bruxelle,478,PC,24.0,0.5,0.0
95,98224,CORNICHON 60/79 BT4/4,14537,cornichon 60/79,478,BT,6.0,7.57,0.0
95,98224,FARINE DE BLE T55 1KG X10,14943,farine t55,478,PQ,40.0,0.82,0.0
95,98224,CROQ.MONS. CUIT DAV 180G X8,42325,croque monsieur,478,CT,3.0,11.76,0.0
95,98224,LARDON FUME ALLUMETTE 5/5 BQ1KG X6,48217,lardon fume allumette,478,KG,8.0,7.23,0.0
95,98224,CHAMPIGNON HOTEL BT4/4 X6,14403,champignon blanc,478,BT,12.0,2.84,0.0
95,98224,FARINE DE BLE NOIR IGP 1 KG CT10PQ,14946,farine sarrasin,478,PQ,40.0,3.29,0.0
95,98224,KETCHUP STICK 10 G,17579,ketchup dosette,478,CT,1.0,22.11,0.0
95,98224,AROME NATUREL VANILLE BO1L X6,18379,arome vanille naturel,478,PC,1.0,28.1,0.0
95,98224,CORNET GAUFRE DIAM.60MM 16G X250 ENV.,18826,cornet endive jambon,478,CT,1.0,50.83,0.0
95,98224,CORNET   GAUFRE DIAM.80MM 20.5G X150 ENV.,18827,cornet endive jambon,478,CT,1.0,38.64,0.0
95,98225,"OIGNON EMINCE BOND.ST2,5KG X4",31228,oignon emince,478,KG,10.0,4.47,0.0
95,98225,FRITE ALLUM. 6/6 BI-TEMP. SYC ST2.5KG X4,32867,frite 6/6,478,KG,20.0,1.59,0.0
95,98226,FRITE ALLUM. 6/6 BI-TEMP. SYC ST2.5KG X4,32867,frite 6/6,478,KG,20.0,1.59,0.0
95,98227,FRITE ALLUM. 6/6 BI-TEMP. SYC ST2.5KG X4,32867,frite 6/6,478,KG,40.0,1.59,0.0
95,98224,GOUTTE   POIVRON ROUGE MDG BT4/4 X6,19344,goutte poivron rouge,478,BT,5.0,11.5,0.0
95,98225,GAUFRE BRUXELLES 80G ST6PC X4,76019,gaufre bruxelle,478,PC,72.0,0.5,0.0
95,98227,NUGGET PLEIN FLT PLT FRIT 15/35G CDG 5KG,71812,nugget plein filet,478,KG,10.0,9.95,0.0
95,98226,GAUFRE BRUXELLES 80G ST6PC X4,76019,gaufre bruxelle,478,PC,48.0,0.5,0.0
95,98225,DIOT SAVOIE FUME VPF S/V 120G ST12PC,12187,diot fume,478,KG,2.883,12.12,0.0
95,98227,GAUFRE BRUXELLES 80G ST6PC X4,76019,gaufre bruxelle,478,PC,48.0,0.5,0.0
95,98226,CROQ.MONS. CUIT DAV 180G X8,42325,croque monsieur,478,CT,4.0,12.11,0.0
95,98224,GOUTTE   POIVRON JAUNE BT4/4 X6,19468,goutte poivron jaune,478,BT,5.0,14.64,0.0
95,98227,MOZZA RAPE G BRIN NEUTR 20% MG ST2.5KGX5,82562,cantal rape,478,KG,2.5,5.99,0.0
95,98225,LARDON FUME ALLUMETTE 5/5 BQ1KG X6,48217,lardon fume allumette,478,KG,5.0,7.23,0.0
95,98226,LARDON FUME ALLUMETTE 5/5 BQ1KG X6,48217,lardon fume allumette,478,KG,4.0,7.23,0.0
95,98229,FRITE ALLUM. 6/6 BI-TEMP. SYC ST2.5KG X4,32867,frite 6/6,478,KG,30.0,1.59,0.0
95,98228,FRITE ALLUM. 6/6 BI-TEMP. SYC ST2.5KG X4,32867,frite 6/6,478,KG,10.0,1.59,0.0
95,98227,ROND.CHORIZO BQ500G X10,12907,chorizo tranche,478,KG,0.5,13.61,0.0
95,98225,LAIT 1/2 ECREME UHT 1L X6,80001,lait 1/2 ecreme uht,478,L,24.0,0.91,0.0
95,98224,EMINCE   CUIS. POULET ROTI VF ST750G X6,42547,emince poulet cuisse,478,KG,3.75,11.38,0.0
95,98226,FARINE DE BLE NOIR IGP 1 KG CT10PQ,14946,farine sarrasin,478,PQ,10.0,3.29,0.0
95,98229,GAUFRE BRUXELLES 80G ST6PC X4,76019,gaufre bruxelle,478,PC,96.0,0.5,0.0
95,98228,CHAMPIGNON EMINCE BKE ST2.5KG X4,39619,champignon paris eminces,478,KG,10.0,1.85,0.0
95,98225,OEUF ALV. MOY. 53/63G X60,80192,oeuf frais moyen,478,PC,360.0,0.22,0.0
95,98229,CROQ.MONS. CUIT DAV 180G X8,42325,croque monsieur,478,CT,3.0,11.76,0.0
95,98226,EMINCE CUIS. POULET ROTI VF ST750G X6,42547,emince poulet cuisse,478,KG,4.5,11.97,0.0
95,98228,NUGGET PLEIN FLT PLT FRIT 15/35G CDG 5KG,71812,nugget plein filet,478,KG,5.0,9.95,0.0
95,98224,Remise   2eme commande web,95032,remise,478,PC,1.0,-50.0,0.0
95,98229,LARDON FUME ALLUMETTE 5/5 BQ1KG X6,48217,lardon fume allumette,478,KG,2.0,7.23,0.0
95,98225,LAIT ENTIER UHT BR1L X6,80265,lait entier uht,478,L,6.0,1.62,0.0
95,98226,Participation aux frais energetiques,,frais admin,478,,1.0,2.5,0.0
95,98228,GAUFRE BRUXELLES 80G ST6PC X4,76019,gaufre bruxelle,478,PC,48.0,0.5,0.0
95,98228,SUCRE POUDRE 1KG,18462,sucre poudre,478,KG,30.0,1.46,0.0
95,98229,MOZZA RAPE G BRIN NEUTR 20% MG ST2.5KGX5,82562,cantal rape,478,KG,12.5,5.99,0.0
95,98225,EMMENTAL RAPE 27%MG MIN.ST1KG X10,82343,emmental rape,478,KG,10.0,6.74,0.0
95,98224,Participation aux frais energetiques,,frais admin,478,,1.0,2.5,0.0
95,98229,FARINE DE BLE NOIR IGP 1 KG CT10PQ,14946,farine sarrasin,478,PQ,30.0,3.29,0.0
95,98228,CROQ.MONS. CUIT DAV 180G X8,42325,croque monsieur,478,CT,2.0,11.76,0.0
95,98225,BEURRE 1/2 SEL 500G X20,82794,beurre 1/2 sel plaque,478,KG,3.5,9.95,0.0
95,98229,TR. CHORIZO IBERICO MDG 3G BQ250G,43260,chorizo tranche,478,BQ,8.0,7.38,0.0
95,98225,CHAMPIGNON HOTEL BT4/4 X6,14403,champignon blanc,478,BT,12.0,2.84,0.0
95,98229,Participation aux frais energetiques,,frais admin,478,,1.0,2.5,0.0
95,98225,AROME NATUREL VANILLE BO1L X6,18379,arome vanille naturel,478,PC,1.0,28.1,0.0
95,98225,EMINCE CUIS. POULET ROTI VF ST750G X6,42547,emince poulet cuisse,478,KG,1.5,11.38,0.0
95,98230,FRITE ALLUM. 6/6 BI-TEMP. SYC ST2.5KG X4,32867,frite 6/6,478,KG,10.0,1.59,0.0
95,98230,NUGGET PLEIN FLT PLT FRIT 15/35G CDG 5KG,71812,nugget plein filet,478,KG,5.0,9.95,0.0
95,98225,CR. SUCREE VANIL. BOURB. UHT 34%MG 1L X6,81444,creme sucree sous pression,478,L,12.0,5.45,0.0
95,98230,GAUFRE BRUXELLES 80G ST6PC X4,76019,gaufre bruxelle,478,PC,48.0,0.5,0.0
95,98230,VINAIGRE BALSAMIQUE IGP BO VERRE 1L X6,14569,vinaigre creme balsamique,478,PC,5.0,6.14,0.0
95,98230,CREME VINAIGRE BALSAM.MODENE MDG 250MLX6,16904,vinaigre creme balsamique modene,478,PC,5.0,7.22,0.0
95,98230,CREME MARRON ARDECHE C.FAUGIER 4/4 BT1KG,17058,creme marron,478,BT,2.0,6.84,0.0
95,98230,SALADE RIZ NICOIS THON BQ2.3KG SYE X1,43272,salade riz nicoise,478,KG,2.3,6.83,0.0
95,98230,LAIT 1/2 ECREME UHT 1L X6,80001,lait 1/2 ecreme uht,478,L,12.0,0.91,0.0
95,98230,BEURRE 1/2 SEL 500G X20,82794,beurre 1/2 sel plaque,478,KG,2.5,9.95,0.0
95,98230,CAFE MOULU 100% ARABICA 1KG X 6PQ,14782,cafe moulu,478,KG,12.0,10.75,0.0
95,98230,BARQUETTE ALU A/COUV 430ML ST100PC X10,15447,barquette alu 670cc,478,ST,1.0,8.35,0.0
95,98230,BARQUETTE ALU A/COUV 685ML ST100PC X10,15448,barquette alu 670cc,478,ST,1.0,10.35,0.0
95,98230,EPONGE SPIRALE INOX 80MM 60G ST10PC,15467,boule spirale 40,478,ST,1.0,7.25,0.0
95,98230,VINAIGRE DE CIDRE 5% D'ACIDITE 1 L CT6PC,16209,vinaigre cidre,478,L,5.0,3.4,0.0
95,98230,AROME NATUREL VANILLE BO1L X6,18379,arome vanille naturel,478,PC,2.0,28.1,0.0
95,98230,SCE MIEL MOUT&MOUT ANCIEN BKE 850G X12,18389,sauce sandwich miel moutarde,478,PC,2.0,5.0,0.0
95,98230,PDT ENT. BT5/1 X3,19664,pomme de terre agata,478,BT,4.0,9.06,0.0
95,98230,Participation aux frais energetiques,,frais admin,478,,1.0,2.5,0.0
95,98231,"OIGNON EMINCE BOND.ST2,5KG X4",31228,oignon emince,478,KG,5.0,4.47,0.0
95,98231,FRITE ALLUM. 6/6 BI-TEMP. SYC ST2.5KG X4,32867,frite 6/6,478,KG,20.0,1.59,0.0
95,98231,TORTELLINI VIANDE ST2.5 KG X2,37580,tortellini viande,478,KG,5.0,7.53,0.0
95,98231,NUGGET PLEIN FLT PLT FRIT 15/35G CDG 5KG,71812,nugget plein filet,478,KG,5.0,9.95,0.0
95,98231,GAUFRE BRUXELLES 80G ST6PC X4,76019,gaufre bruxelle,478,PC,24.0,0.5,0.0
95,98231,DIOT SAVOIE FUME VPF S/V 120G ST12PC,12187,diot fume,478,KG,1.47,12.12,0.0
95,98231,LARDON FUME ALLUMETTE 5/5 BQ1KG X6,48217,lardon fume allumette,478,KG,2.0,7.23,0.0
95,98231,CIGARETTE RUSSE CT 1.4 KG,13978,cigarette russe,478,CT,4.0,13.9,0.0
95,98231,COUPE GLACE 140-180 ML ST50PC X20,15981,coupe a glace,478,ST,2.0,3.88,0.0
95,98231,COUPE GLACE 350ML ST50PC X20,15983,coupe a glace,478,ST,2.0,6.01,0.0
95,98232,FRITE ALLUM. 6/6 BI-TEMP. SYC ST2.5KG X4,32867,frite 6/6,478,KG,30.0,1.59,0.0
95,98232,NUGGET PLEIN FLT PLT FRIT 15/35G CDG 5KG,71812,nugget plein filet,478,KG,5.0,9.95,0.0
95,98231,CUILLERE GLACE ST100PC X50,15984,cuillere glace bambou,478,ST,1.0,2.45,0.0
95,98232,GAUFRE BRUXELLES 80G ST6PC X4,76019,gaufre bruxelle,478,PC,48.0,0.5,0.0
95,98231,CROQ.MONS. CUIT DAV 180G X8,42325,croque monsieur,478,CT,4.0,11.76,0.0
95,98232,SUCRE POUDRE 1KG,18462,sucre poudre,478,KG,30.0,1.46,0.0
95,98231,EMINCE CUIS. POULET ROTI VF ST750G X6,42547,emince poulet cuisse,478,KG,3.0,11.38,0.0
95,98232,SUCRE GLACE 1 KG,18463,sucre glace,478,KG,10.0,3.3,0.0
95,98232,CROQ.MONS. CUIT DAV 180G X8,42325,croque monsieur,478,CT,8.0,11.76,0.0
95,98231,GRAINE NATURE CRANBERRIES CBR BQ1.5KG X6,43446,graine nature cranberrie,478,KG,1.5,8.5,0.0
95,98232,CHAMPIGNON HOTEL BT4/4 X6,14403,champignon blanc,478,BT,12.0,2.84,0.0
95,98231,SALADE LENTILLE CORAIL BQ200G X6,40141,salade lentille saucisse,478,CT,1.0,7.81,0.0
95,98232,FARINE DE BLE NOIR IGP 1 KG CT10PQ,14946,farine sarrasin,478,PQ,30.0,3.29,0.0
95,98231,Participation aux frais energetiques,,frais admin,478,,1.0,2.5,0.0
95,98232,DOSETTE MAYONNAISE ILOU 10G X500,17223,mayonnaise en dosette,478,CT,1.0,30.86,0.0
95,98233,FRITE ALLUM. 6/6 BI-TEMP. SYC ST2.5KG X4,32867,frite 6/6,478,KG,20.0,1.59,0.0
95,98232,KETCHUP STICK 10 G,17579,ketchup dosette,478,CT,1.0,22.11,0.0
95,98234,FRITE ALLUM. 6/6 BI-TEMP. SYC ST2.5KG X4,32867,frite 6/6,478,KG,10.0,1.59,0.0
95,98233,FRITE ALLUM. 6/6 BI-TEMP. SYC ST2.5KG X4,32867,frite 6/6,478,KG,10.0,1.59,0.0
95,98233,NUGGET PLEIN FLT PLT FRIT 15/35G CDG 5KG,71812,nugget plein filet,478,KG,10.0,9.95,0.0
95,98232,CORNET GAUFRE DIAM.60MM 16G X250 ENV.,18826,cornet endive jambon,478,CT,1.0,50.83,0.0
95,98234,GAUFRE BRUXELLES 80G ST6PC X4,76019,gaufre bruxelle,478,PC,24.0,0.5,0.0
95,98233,NUGGET PLEIN FLT PLT FRIT 15/35G CDG 5KG,71812,nugget plein filet,478,KG,5.0,9.95,0.0
95,98235,FRITE ALLUM. 6/6 BI-TEMP. SYC ST2.5KG X4,32867,frite 6/6,478,KG,70.0,1.59,0.0
95,98234,FARINE DE BLE T55 1KG X10,14943,farine t55,478,PQ,20.0,0.82,0.0
95,98233,GAUFRE BRUXELLES 80G ST6PC X4,76019,gaufre bruxelle,478,PC,48.0,0.5,0.0
95,98232,CORNET GAUFRE DIAM.80MM 20.5G X150 ENV.,18827,cornet endive jambon,478,CT,1.0,38.64,0.0
